#MJD mag magerr flux fluxerr
59079.2386731498 -0.3333454552 0.0317401003 1.3593715677 0.039740803
59079.2386847375 -0.3428572636 0.0319069951 1.3713329316 0.0403012924
59079.2386963252 -0.3444385683 0.0320263482 1.3733316448 0.0405110043
59079.2387079129 -0.3310500921 0.0318627171 1.3565007457 0.039810076
59079.2387195006 -0.3283427298 0.0318538872 1.3531224261 0.0396999255
59079.2387310882 -0.3313278286 0.0319674875 1.3568477894 0.0399511971
59079.2387426759 -0.3297576783 0.0315303621 1.3548869861 0.0393479573
59079.2387542636 -0.3535024078 0.0317625771 1.3848443488 0.0405141617
59079.2387658513 -0.3214290582 0.0316131932 1.3445334871 0.0391498544
59079.238777439 -0.3736184637 0.0319845276 1.4107413156 0.0415601865
59079.2387890267 -0.3589643273 0.0318994875 1.3918285185 0.0408940006
59079.2388006144 -0.3841964601 0.0317442066 1.4245529095 0.0416517472
59079.238812202 -0.3306480213 0.0314760728 1.3559984982 0.0393124321
59079.2388237897 -0.3492358471 0.0317549398 1.3794130771 0.0403455644
59079.2388353774 -0.316475164 0.031736646 1.3384127513 0.0391238202
59079.2388469651 -0.3429992099 0.0315441838 1.3715122279 0.0398482397
59079.2388585528 -0.3149178362 0.0314757325 1.3364943726 0.0387465592
59079.2388701405 -0.370977615 0.0315683367 1.4073141229 0.040919744
59079.2388817281 -0.3768431369 0.0318480283 1.4149374933 0.0415059126
59079.2388933158 -0.3265273894 0.0316144802 1.3508619088 0.0393357254
59079.2389049035 -0.3385395444 0.0316326735 1.3658902903 0.0397962251
59079.2389164912 -0.3524774847 0.0315114546 1.3835376877 0.0401559225
59079.2389280789 -0.3621003395 0.032056535 1.3958544511 0.0412142001
59079.2389396666 -0.3708516664 0.0319736316 1.4071508798 0.0414402909
59079.2389512543 -0.3204397804 0.031604544 1.343308962 0.0391034975
59079.2389628419 -0.3079198779 0.0317516051 1.3279078894 0.0388350437
59079.2389744296 -0.3400016337 0.0318709476 1.3677308837 0.0401500224
59079.2389860173 -0.3544575332 0.0316646117 1.3860631366 0.04042475
59079.238997605 -0.3454409213 0.0313725157 1.3746000916 0.0397206069
59079.2390091927 -0.3376153372 0.0315991229 1.3647281033 0.0397201908
59079.2390207804 -0.3602342646 0.0317298162 1.3934574308 0.0407240933
59079.2390420139 -0.3349346606 0.0322337083 1.3613627535 0.0404179515
59079.2390536016 -0.3604696834 0.031796367 1.3937596051 0.0408183586
59079.2390651893 -0.3533595033 0.0317619216 1.3846620878 0.0405079937
59079.2390767769 -0.3586866227 0.0315657077 1.3914725685 0.0404557579
59079.2390883646 -0.3646883063 0.0320588147 1.399185586 0.0413154936
59079.2390999523 -0.3647501079 0.0317704426 1.3992652319 0.0409461874
59079.23911154 -0.3490431095 0.0317400522 1.3791682283 0.0403194912
59079.2391231277 -0.3535627788 0.031672385 1.3849213535 0.0404013653
59079.2391347154 -0.3245583851 0.0320375324 1.3484143138 0.039789875
59079.2391463031 -0.3465637754 0.0314592619 1.3760224203 0.0398716494
59079.2391578907 -0.3294788737 0.0315631022 1.3545391113 0.0393787017
59079.2391694784 -0.3324117178 0.0314151029 1.3582030054 0.0393000711
59079.2391810661 -0.363993793 0.031511603 1.3982908546 0.0405843108
59079.2391926538 -0.3534609822 0.0316040023 1.384791512 0.0403103565
59079.2392042415 -0.3508557913 0.0316426586 1.3814727302 0.0402629364
59079.2392158292 -0.3885040744 0.0321662552 1.4302159918 0.0423733007
59079.2392274169 -0.3004832666 0.0315798713 1.3188436319 0.0383613449
59079.2392390045 -0.3368625437 0.0314634302 1.3637821991 0.0395222125
59079.2392505922 -0.3541404521 0.0317294304 1.3856584063 0.0404956728
59079.2392621799 -0.3636041529 0.0315363215 1.3977891375 0.0406015729
59079.2392737676 -0.3603234632 0.0320517982 1.3935719149 0.0411407256
59079.2392853553 -0.3353491775 0.0322122705 1.3618825995 0.0404064942
59079.239296943 -0.3950144542 0.0325402816 1.4388177328 0.0431238226
59079.2393085306 -0.3025542817 0.0319200862 1.3213616943 0.0388486499
59079.2393201183 -0.3571397067 0.0315525444 1.3894914625 0.0403813125
59079.239331706 -0.3337713611 0.032305644 1.3599049182 0.0404647731
59079.2393432937 -0.3680560081 0.0320473171 1.4035322728 0.0414289802
59079.2393548814 -0.3523406518 0.0317974164 1.3833633346 0.0405152252
59079.2393664691 -0.3326760153 0.0318871976 1.3585336689 0.0399003699
59079.2393780568 -0.3832582175 0.032072513 1.423322409 0.0420461697
59079.2393896444 -0.3132532686 0.0323458864 1.3344469317 0.0397567182
59079.2394012321 -0.3461839751 0.032232062 1.3755411595 0.0408368131
59079.2394128198 -0.3617428086 0.0321245497 1.3953948746 0.0412880464
59079.2394244075 -0.3508502445 0.0320494988 1.3814656726 0.040780402
59079.2394359952 -0.4045644795 0.0329100778 1.45152925 0.0439992083
59079.2394475829 -0.3531481936 0.0322927463 1.3843926263 0.0411769733
59079.2394591706 -0.3204786919 0.0320199015 1.3433571054 0.0396188286
59079.2394707582 -0.3585885052 0.0321612946 1.3913468274 0.041215359
59079.2394823459 -0.3615524566 0.0321910457 1.3951502544 0.0413662574
59079.2394939336 -0.3304181867 0.0318129386 1.3557114833 0.0397247548
59079.2395055213 -0.3341996585 0.0320724707 1.3604414745 0.0401885597
59079.239517109 -0.3398989754 0.0317763055 1.3676015683 0.0400270105
59079.2395286967 -0.3457686007 0.0318281973 1.3750150138 0.0403097073
59079.2395402844 -0.3567975714 0.0318980265 1.3890536774 0.0408106024
59079.239551872 -0.3123514483 0.0317851722 1.3333389907 0.0390351013
59079.2395634597 -0.3619984143 0.0321260483 1.3957234192 0.0412996942
59079.2395750474 -0.3356653486 0.032130009 1.3622792433 0.0403150449
59079.2395866351 -0.3606549808 0.0319155092 1.3939974917 0.0409782995
59079.2395982228 -0.3907298337 0.0325378235 1.4331509421 0.0429507345
59079.2396098105 -0.3507844982 0.0321736006 1.381382021 0.0409358326
59079.2396213981 -0.3441978891 0.0317917006 1.3730272469 0.0402052788
59079.2396329858 -0.3449440978 0.0326897222 1.3739712304 0.0413693819
59079.2396445735 -0.3657905836 0.0324226747 1.4006068094 0.0418268572
59079.2396561612 -0.3812618481 0.0325173401 1.4207077163 0.042551014
59079.2396677489 -0.34185691 0.031906991 1.3700700227 0.0402641723
59079.2396793366 -0.3523684104 0.0322148505 1.383398703 0.0410481555
59079.2396909243 -0.3572490847 0.0317780964 1.3896314481 0.0406740739
59079.2397025119 -0.3397091975 0.032449298 1.3673625435 0.0408676012
59079.2397140996 -0.3463501445 0.0322822406 1.375751699 0.0409066477
59079.2397256873 -0.3746357699 0.0324469922 1.4120637625 0.0422006281
59079.239737275 -0.3698208867 0.0318461924 1.4058155884 0.0412359526
59079.2397488627 -0.3698161532 0.0318748591 1.4058094595 0.0412728916
59079.2397604504 -0.3478949764 0.0316543728 1.3777105706 0.0401681533
59079.2397720381 -0.3667887222 0.0317276727 1.4018950068 0.0409679156
59079.2397836257 -0.3454955424 0.0319658041 1.3746692466 0.0404738029
59079.2397952134 -0.3522520184 0.0321549728 1.3832504092 0.0409674673
59079.2398068011 -0.3615159548 0.0322329234 1.3951033512 0.0414186787
59079.2398183888 -0.3632057598 0.0325103451 1.3972763358 0.0418402284
59079.2398299765 -0.322435079 0.0316744313 1.3457798814 0.0392620544
59079.2398415642 -0.3115879183 0.0318896385 1.3324016669 0.039135864
59079.2398531519 -0.3741669764 0.0320270719 1.4114542006 0.0416364973
59079.2398647395 -0.3528698179 0.0317657932 1.3840377225 0.0404946634
59079.2398763272 -0.317803239 0.031831557 1.3400509025 0.0392888521
59079.2398879149 -0.3608827842 0.0318147586 1.3942900036 0.0408575112
59079.2398995026 -0.3426436693 0.0315408782 1.3710631792 0.0398310185
59079.2399110903 -0.3813322071 0.032095364 1.4207997854 0.0420015532
59079.239922678 -0.3682995434 0.0317422804 1.4038471264 0.0410438511
59079.2399342656 -0.384198808 0.0319737199 1.42455599 0.0419529835
59079.2399458533 -0.356666378 0.0317749171 1.3888858431 0.0406481833
59079.239957441 -0.3599780923 0.0323143425 1.3931286924 0.0414645276
59079.2399690287 -0.3691599398 0.032029553 1.4049600521 0.0414481371
59079.2399806164 -0.3468533465 0.0314554567 1.376389461 0.0398774608
59079.2399922041 -0.3222866163 0.0318939342 1.3455958732 0.0395287338
59079.2400037918 -0.3130093784 0.031478658 1.334147207 0.038682107
59079.2400153794 -0.3720055243 0.0319909313 1.4086471137 0.0415068003
59079.2400269671 -0.3619038738 0.0319994585 1.3956018919 0.0411333746
59079.2400385548 -0.3962190756 0.0317567959 1.4404149831 0.0421322323
59079.2400501425 -0.3728531615 0.0317095681 1.4097472777 0.0411738761
59079.2400617302 -0.3620567177 0.032307505 1.3957983708 0.0415351966
59079.2400733179 -0.3598670985 0.03177782 1.3929862815 0.0407719143
59079.2400849056 -0.3477784935 0.0319145737 1.3775627712 0.0404939934
59079.2400964932 -0.3529450592 0.0322917657 1.3841336394 0.0411680199
59079.2401080809 -0.3379307659 0.0316619377 1.3651246425 0.0398107132
59079.2401196686 -0.3767501482 0.0320540654 1.4148163151 0.0417708527
59079.2401312563 -0.3558012156 0.0321323181 1.3877795587 0.0410726482
59079.240142844 -0.3811491163 0.0320713786 1.4205602121 0.0419630878
59079.2401544317 -0.3388530331 0.0320256021 1.3662847259 0.040302193
59079.2401660193 -0.3537050806 0.0320282328 1.3851028799 0.0408606406
59079.240177607 -0.3522600695 0.0317800849 1.3832606665 0.0404901367
59079.2401891947 -0.3665638842 0.0320978983 1.4016047275 0.0414373823
59079.2402109954 -0.3586383279 0.0317913064 1.3914106756 0.0407430811
59079.2402225831 -0.3517146108 0.0316472115 1.3825659103 0.0403005948
59079.2402341707 -0.3176814475 0.0316059086 1.339900592 0.0390059644
59079.2402457584 -0.3756608045 0.0319436659 1.4133975097 0.0415852426
59079.2402573461 -0.3569266276 0.0315898155 1.3892187973 0.0404210791
59079.2402689338 -0.3231550013 0.0315438311 1.3466725276 0.0391261037
59079.2402805215 -0.3290715751 0.0315827688 1.3540310704 0.0393884593
59079.2402921092 -0.3675283863 0.0322270441 1.4028503813 0.0416410805
59079.2403036969 -0.4113066409 0.0322692878 1.4605709428 0.0434112408
59079.2403152845 -0.3790711568 0.0321436269 1.4178440426 0.0419772035
59079.2403268722 -0.3669810612 0.0317429289 1.4021433755 0.0409948766
59079.2403384599 -0.3842799973 0.032396229 1.4246625196 0.04251054
59079.2403500476 -0.3598830204 0.0323230726 1.3930067093 0.0414720982
59079.2403616353 -0.3548125394 0.0317322862 1.3865164156 0.0405243951
59079.240373223 -0.3496516397 0.031503456 1.3799414371 0.0400413782
59079.2403848106 -0.3839616103 0.0317231796 1.4242448053 0.0416151549
59079.2403963983 -0.3485719244 0.0319536986 1.3785698301 0.0405732752
59079.240407986 -0.3195681463 0.0316206616 1.3422309799 0.0390920434
59079.2404195737 -0.3380249889 0.0315269289 1.3652431166 0.0396443978
59079.2404311614 -0.3804759935 0.0320916995 1.4196797817 0.041963652
59079.2404427491 -0.3517798325 0.031912842 1.3826489654 0.0406412987
59079.2404543368 -0.331022866 0.0311976189 1.3564667302 0.0389781082
59079.2404659244 -0.3339029964 0.0318101214 1.3600698038 0.0398489322
59079.2404775121 -0.3784382675 0.0321002259 1.4170178042 0.0418960962
59079.2404890998 -0.3845193847 0.0317801705 1.4249766695 0.0417113397
59079.2405006875 -0.3437011244 0.0315317665 1.3723991796 0.0398583131
59079.2405122752 -0.3687787139 0.0321559835 1.4044668263 0.0415971375
59079.2405238629 -0.3477655693 0.0317858971 1.3775463732 0.0403302452
59079.2405354506 -0.3554186861 0.0322174434 1.3872906986 0.0411669517
59079.2405470382 -0.3420932372 0.0322343042 1.370368272 0.0406860714
59079.2405586259 -0.3846365062 0.0316661594 1.4251303941 0.0415661843
59079.2405702136 -0.3197299683 0.0315633447 1.3424310458 0.039027
59079.2405818013 -0.3612162443 0.0319746437 1.394718295 0.0410754541
59079.240593389 -0.3698315968 0.032342027 1.405829456 0.0418783957
59079.2406049767 -0.3047114716 0.0311555391 1.3239896454 0.0379935629
59079.2406165643 -0.3706214435 0.0318515497 1.4068525348 0.0412733108
59079.240628152 -0.3892453987 0.0321127082 1.4311928553 0.0423316557
59079.2406397397 -0.3551452566 0.0323552248 1.3869413701 0.0413325964
59079.2406513274 -0.3957181674 0.0322425218 1.4397505959 0.0427569218
59079.2406629151 -0.318577503 0.0319677618 1.3410068652 0.0394851138
59079.2406745028 -0.35650551 0.0318763761 1.3886800743 0.0407719336
59079.2406860905 -0.3522986613 0.0321722101 1.3833098345 0.0409911897
59079.2406976781 -0.3417450667 0.0319915134 1.369928897 0.0403666746
59079.2407092658 -0.3608796694 0.032033686 1.3942860035 0.0411385466
59079.2407208535 -0.3576393038 0.0317462683 1.3901309786 0.0406479424
59079.2407324412 -0.4002893241 0.0319122922 1.4458249991 0.0424975498
59079.2407440289 -0.3762986142 0.0318926597 1.4142280461 0.0415432383
59079.2407556166 -0.3315366533 0.0318028116 1.3571087834 0.0397530394
59079.2407672043 -0.3358127894 0.0316932386 1.3624642507 0.0397724091
59079.2407787919 -0.3412252759 0.0314438657 1.3692732074 0.0396566666
59079.2407903796 -0.3672874471 0.0322433487 1.4025391047 0.0416529036
59079.2408019673 -0.3722985852 0.0316483784 1.4090273856 0.0410734383
59079.240813555 -0.3394262974 0.0317360866 1.3670063091 0.0399589486
59079.2408251427 -0.3629367035 0.0324595962 1.3969301196 0.0417645644
59079.2408367304 -0.3574172176 0.0323680692 1.3898466578 0.0414356202
59079.2408483181 -0.3416309378 0.0319574921 1.3697849022 0.0403195083
59079.2408599057 -0.3680629519 0.0317001065 1.403541249 0.0409803878
59079.2408714934 -0.3439572281 0.0318415235 1.3727229396 0.0402593624
59079.2408830811 -0.3383335483 0.0318453514 1.3656311652 0.040056189
59079.2408946688 -0.3329802809 0.0323344053 1.3589144363 0.0404712998
59079.2409062565 -0.3432535792 0.0320846881 1.3718335872 0.0405405294
59079.2409178442 -0.3329953502 0.0317460443 1.3589332973 0.0397354303
59079.2409294318 -0.3133992561 0.0318670819 1.3346263728 0.0391734806
59079.2409410195 -0.3379125005 0.0322113302 1.3651016771 0.0405008205
59079.2409526072 -0.3804205733 0.0325984298 1.4196073176 0.0426240853
59079.2409641949 -0.3453766625 0.031760491 1.374518739 0.0402094409
59079.2409757826 -0.3435626544 0.0318468013 1.372224161 0.0402514048
59079.2409873703 -0.3598279953 0.0320174911 1.3929361134 0.0410779401
59079.240998958 -0.369936808 0.0320544608 1.4059656918 0.04151006
59079.2410105456 -0.3757586128 0.0319565284 1.4135248411 0.0416057352
59079.2410221333 -0.3505036379 0.0319812027 1.3810247288 0.0406805119
59079.241033721 -0.3563145431 0.0320991519 1.388435845 0.0410496575
59079.2410453087 -0.3659610606 0.031851275 1.4008267431 0.0410961755
59079.2410568964 -0.313864625 0.0313757478 1.3351985438 0.03858603
59079.2410684841 -0.3245485731 0.0316719695 1.3484021281 0.0393354989
59079.2410800718 -0.3389966356 0.0315006642 1.3664654464 0.0396468354
59079.2410916594 -0.3718306107 0.0318374754 1.408420197 0.0413010439
59079.2411032471 -0.3492330559 0.0318956984 1.3794095309 0.040524298
59079.2411148348 -0.3499826853 0.0315360531 1.3803622511 0.0400950329
59079.2411264225 -0.3236686239 0.0316031416 1.3473097404 0.0392182192
59079.2411380102 -0.3390367928 0.0317174973 1.3665159876 0.0399212188
59079.2411495979 -0.3414561811 0.031620033 1.3695644437 0.0398873288
59079.2411611856 -0.375333241 0.0316932115 1.4129711561 0.0412467474
59079.2411727732 -0.3616752329 0.0319696039 1.3953080286 0.0410863452
59079.2411843609 -0.3457137259 0.0317824419 1.3749455203 0.0402497247
59079.2411959486 -0.3712259522 0.0320820034 1.4076360505 0.0415950857
59079.2412075363 -0.3444504094 0.0319568762 1.3733466224 0.0404235682
59079.241219124 -0.3832284357 0.0322354585 1.4232833677 0.0422586275
59079.2412307117 -0.3595758395 0.032045625 1.3926126499 0.0411044881
59079.2412422994 -0.3381380385 0.0313938514 1.3653852766 0.0394811665
59079.241253887 -0.3698239676 0.0319262563 1.4058195776 0.0413397404
59079.2412654747 -0.3391822027 0.031741759 1.3666990139 0.0399571066
59079.2412770624 -0.3547921291 0.0320612535 1.3864903514 0.0409437401
59079.2412886501 -0.3290204991 0.0314573406 1.3539673745 0.0392301859
59079.2413002378 -0.3553509669 0.0317569684 1.3872041736 0.040576033
59079.2413118255 -0.3368991963 0.0316820027 1.3638282389 0.0397981118
59079.2413234131 -0.3659990581 0.0320433692 1.4008757686 0.0413454724
59079.2413350008 -0.3741879404 0.032115104 1.411481454 0.0417517488
59079.2413465885 -0.3671715792 0.0315309725 1.4023894362 0.0407282884
59079.2413581762 -0.3682734464 0.0319140794 1.4038133836 0.0412650012
59079.2413799653 -0.3616090762 0.0320447047 1.3952230115 0.0411803531
59079.241391553 -0.3277648018 0.0315823431 1.3524023623 0.0393405503
59079.2414031407 -0.3191625413 0.0324468259 1.3417296483 0.0400984327
59079.2414147283 -0.3234668128 0.0319879013 1.3470593327 0.0396883126
59079.241426316 -0.355923115 0.031797034 1.3879353782 0.0406486399
59079.2414379037 -0.3755293443 0.031962706 1.4132263869 0.0416049918
59079.2414494914 -0.3324931041 0.0320319453 1.3583048195 0.0400747404
59079.2414610791 -0.3374012264 0.0317690556 1.3644590009 0.0399259223
59079.2414726668 -0.3269501718 0.0319197693 1.3513880328 0.0397310437
59079.2414842544 -0.3416525461 0.0323994343 1.369812164 0.040877903
59079.2414958421 -0.341586311 0.0323865585 1.3697286014 0.040859165
59079.2415074298 -0.3321425073 0.0321937653 1.357866278 0.0402641874
59079.2415190175 -0.3593868182 0.0321181001 1.3923702241 0.0411902792
59079.2415306052 -0.3239730287 0.0315710884 1.3476875348 0.0391894284
59079.2415421929 -0.3345475024 0.0319758374 1.3608773972 0.0400803117
59079.2415537806 -0.3263780213 0.0324755055 1.3506760793 0.0404014815
59079.2415653682 -0.3558218646 0.0326811928 1.3878059523 0.0417750336
59079.2415769559 -0.3335976822 0.0324725094 1.3596873996 0.0406672763
59079.2415885436 -0.3742282309 0.0322839554 1.4115338335 0.0419728243
59079.2416001313 -0.3924657135 0.0319206526 1.4354441027 0.0422034747
59079.241611719 -0.3328056949 0.0316259063 1.3586959409 0.0395781436
59079.2416233067 -0.33255733 0.0319082461 1.3583851713 0.0399223435
59079.2416348944 -0.3836933282 0.032204953 1.4238929222 0.042236718
59079.241646482 -0.3634337668 0.0320075325 1.3975697977 0.0412017691
59079.2416580697 -0.3174739736 0.0315401716 1.3396445742 0.0389173987
59079.2416696574 -0.3392394199 0.0318814514 1.3667710395 0.0401350691
59079.2416812451 -0.3647515537 0.0317607134 1.3992670951 0.0409337029
59079.2416928328 -0.3248306135 0.0319812551 1.3487524463 0.0397299402
59079.2417044205 -0.3562376285 0.0319691286 1.3883374903 0.0408804825
59079.2417160081 -0.3395855893 0.0320701324 1.3672068818 0.0403854709
59079.2417275958 -0.3394804605 0.0315900434 1.3670745053 0.0397770498
59079.2417391835 -0.3513357479 0.0317303246 1.382083554 0.0403923365
59079.2417507712 -0.3336807084 0.031824576 1.3597913787 0.0398588782
59079.2417623589 -0.3593606566 0.0325943844 1.3923366743 0.0418000891
59079.2417739466 -0.3538642963 0.0320604209 1.3853060105 0.0409077035
59079.2417855343 -0.3491390624 0.0322994263 1.3792901188 0.0410336921
59079.2417971219 -0.3567357869 0.0321579167 1.3889746346 0.0411407669
59079.2418087096 -0.3273574475 0.0320744349 1.3518950535 0.0399385373
59079.2418202973 -0.3243646998 0.0321715785 1.3481737906 0.0399492299
59079.241831885 -0.3367437302 0.0322030237 1.3636329669 0.0404468129
59079.2418434727 -0.3649307389 0.0321695121 1.3994980432 0.0414674121
59079.2418550604 -0.3273394754 0.0315158466 1.3518726759 0.0392423431
59079.2418666481 -0.3053447022 0.0318914548 1.3247620571 0.0389136863
59079.2418782357 -0.3611895301 0.0320380841 1.3946839787 0.0411559387
59079.2418898234 -0.3130761154 0.0323195043 1.3342292156 0.0397178105
59079.2419014111 -0.3190516044 0.0318195533 1.3415925618 0.0393192189
59079.2419129988 -0.3436296032 0.0319461927 1.3723087779 0.0403795161
59079.2419245865 -0.357730806 0.0318894761 1.390248139 0.0408347469
59079.2419361742 -0.350367863 0.0323425004 1.3808520378 0.0411349429
59079.2419477619 -0.3627287261 0.0320625659 1.3966625574 0.0412458186
59079.2419593495 -0.3349814165 0.0317388704 1.3614213801 0.0397991864
59079.2419709372 -0.338784428 0.0320900997 1.3661983963 0.0403808075
59079.2419825249 -0.369460715 0.0320303362 1.405349314 0.0414606346
59079.2419941126 -0.3402480942 0.0320025314 1.3680413917 0.0403249402
59079.2420057003 -0.3363503049 0.031700094 1.363138933 0.0398007113
59079.242017288 -0.3123318293 0.0321138684 1.3333148978 0.0394380576
59079.2420288756 -0.337920418 0.0318469094 1.3651116318 0.0400429091
59079.2420404633 -0.3401100905 0.0316776409 1.3678675163 0.0399104872
59079.242052051 -0.3343980802 0.031717958 1.3606901222 0.0397516
59079.2420636387 -0.3546258336 0.031951894 1.3862780075 0.0407978336
59079.2420752264 -0.3951218931 0.0325834016 1.4389601179 0.0431852403
59079.2420868141 -0.3407599003 0.0325810169 1.368686426 0.0410732206
59079.2420984018 -0.3571223219 0.0320246735 1.3894692142 0.0409848927
59079.2421099894 -0.3885535663 0.0322481039 1.4302811879 0.0424830583
59079.2421215771 -0.3369340175 0.0318773719 1.3638719796 0.0400448138
59079.2421331648 -0.3642572124 0.0320532296 1.3986301466 0.0412918975
59079.2421447525 -0.320986495 0.0319712706 1.3439855457 0.0395771627
59079.2421563402 -0.3334758333 0.0319320699 1.3595348145 0.0399859636
59079.2421679279 -0.3162915641 0.0318915989 1.3381864426 0.0393081931
59079.2421795156 -0.3387532836 0.0320740774 1.3661592073 0.040359488
59079.2421911032 -0.3376659896 0.031869333 1.3647917728 0.0400617146
59079.2422026909 -0.3556066911 0.0316193176 1.3875309412 0.0404096725
59079.2422142786 -0.3725158815 0.0321609064 1.4093094129 0.0417469542
59079.2422258663 -0.346925908 0.0319064671 1.3764814504 0.0404519298
59079.242237454 -0.3564045359 0.0321744754 1.3885509322 0.0411493947
59079.2422490417 -0.3625811403 0.0318190455 1.3964727197 0.0409269863
59079.2422606294 -0.3453959006 0.0315571606 1.3745430942 0.0399527283
59079.242272217 -0.3378278897 0.0314830166 1.3649952996 0.0395819929
59079.2422838047 -0.3264229126 0.0315473737 1.3507319261 0.0392484524
59079.2422953924 -0.3509695683 0.0317670141 1.3816175058 0.0404254056
59079.2423069801 -0.3389078009 0.0318065512 1.3663536471 0.0400285504
59079.2423185678 -0.3576443954 0.0318398492 1.3901374976 0.0407679546
59079.2423301555 -0.3846222199 0.0319882794 1.425111642 0.0419884585
59079.2423417431 -0.3371720528 0.0318639016 1.3641710257 0.0400366688
59079.2423533308 -0.3140077117 0.0318294111 1.3353745181 0.0391491061
59079.2423649185 -0.3346520083 0.0320762216 1.3610083928 0.0402100091
59079.2423765062 -0.338233503 0.031701885 1.3655053348 0.0398720577
59079.2423880939 -0.2975570041 0.0316346897 1.3152938869 0.0383245039
59079.2423996816 -0.3750522997 0.0319914858 1.4126055879 0.041624161
59079.2424112693 -0.3451186871 0.0321928421 1.3741921864 0.0407471236
59079.2424228569 -0.3125448462 0.0317314916 1.3335765142 0.0389761186
59079.2424344446 -0.3377408675 0.0319534531 1.3648858991 0.0401702289
59079.2424460323 -0.3270574939 0.0319070844 1.3515216205 0.0397191806
59079.24245762 -0.374418019 0.032536853 1.411780593 0.042309015
59079.2424692077 -0.316899222 0.0324904659 1.3389355998 0.0400687496
59079.2424807954 -0.3595495701 0.03208354 1.3925789561 0.0411521255
59079.2424923831 -0.3699132151 0.0320314431 1.4059351407 0.0414793511
59079.2425039707 -0.334928562 0.0322102664 1.3613551066 0.0403883308
59079.2425155584 -0.3762917829 0.0328888255 1.4142191481 0.0428405699
59079.2425271461 -0.3409218003 0.0325712085 1.3688905333 0.0410669789
59079.2425489931 -0.3733562384 0.0321783994 1.4104006368 0.0418020033
59079.2425605807 -0.3055054748 0.0317974006 1.3249582385 0.0388046679
59079.2425721684 -0.3483667724 0.0321863943 1.3783093712 0.0408610195
59079.2425837561 -0.3401006991 0.0319444944 1.3678556847 0.0402463463
59079.2425953438 -0.341753768 0.0318771861 1.3699398759 0.0402227396
59079.2426069315 -0.3750598167 0.0321371473 1.412615368 0.0418139708
59079.2426185192 -0.3362733028 0.0318153191 1.3630422605 0.0399425481
59079.2426301068 -0.3643438573 0.0320477951 1.3987417658 0.0412881915
59079.2426416945 -0.3609759466 0.0319204722 1.3944096468 0.0409967895
59079.2426532822 -0.3884555526 0.0322197701 1.4301520766 0.0424419002
59079.2426648699 -0.3511090182 0.0322837236 1.3817949695 0.0410882259
59079.2426764576 -0.3939680706 0.0317342039 1.4374317331 0.0420150609
59079.2426880453 -0.3081125691 0.031790629 1.328143581 0.0388896747
59079.242699633 -0.3302632584 0.0315497239 1.3555180449 0.0393904578
59079.2427112206 -0.3622664457 0.03232472 1.3960680185 0.0415653567
59079.2427228083 -0.3362705747 0.0316349455 1.3630388355 0.0397159982
59079.242734396 -0.3341784348 0.03247403 1.3604148812 0.0406909401
59079.2427459837 -0.359561975 0.0320828277 1.3925948668 0.0411516821
59079.2427575714 -0.3491019899 0.0317193112 1.3792430238 0.040295329
59079.2427691591 -0.3172092752 0.0320379782 1.3393180137 0.0395220055
59079.2427807468 -0.3518334217 0.0325686722 1.3827172112 0.0414785517
59079.2427923344 -0.3519791483 0.0318339087 1.3829028108 0.0405482194
59079.2428039221 -0.313814686 0.0319519552 1.335137132 0.039292845
59079.2428155098 -0.3531771327 0.0322367833 1.3844295262 0.0411067097
59079.2428270975 -0.3332939945 0.0317889061 1.359307139 0.0398000249
59079.2428386852 -0.3550788485 0.0314568062 1.3868565417 0.0401824422
59079.2428502729 -0.3739572095 0.0316385301 1.4111815305 0.0411234313
59079.2428618606 -0.3153361227 0.0317031238 1.3370093644 0.0390415155
59079.2428734482 -0.3327379194 0.0320856757 1.358611129 0.0401510142
59079.2428850359 -0.3615428734 0.0317585633 1.3951379403 0.040810147
59079.2428966236 -0.3348482589 0.0323186038 1.361254422 0.0405211775
59079.2429082113 -0.3132895672 0.0319950658 1.3344915461 0.0393268351
59079.242919799 -0.362413305 0.0322464022 1.3962568669 0.0414702593
59079.2429313867 -0.3820209445 0.0318747681 1.4217013565 0.0417393397
59079.2429429743 -0.3158925767 0.0317216455 1.3376947748 0.0390843506
59079.242954562 -0.375673367 0.0321243769 1.4134138636 0.0418209816
59079.2429661497 -0.3462364652 0.0316363326 1.3756076619 0.0400839841
59079.2429777374 -0.3204131585 0.0314261406 1.3432760248 0.0388818101
59079.2429893251 -0.3393436655 0.0319624167 1.3669022746 0.0402408585
59079.2430009128 -0.339049023 0.0316279516 1.3665313807 0.0398089604
59079.2430125005 -0.3766990594 0.0319910732 1.4147497431 0.0416868035
59079.2430240881 -0.3248081916 0.032033262 1.3487245931 0.0397937259
59079.2430356758 -0.3433176985 0.0316838182 1.3719146047 0.0400363756
59079.2430472635 -0.3315237829 0.0321726273 1.3570926962 0.0402148269
59079.2430588512 -0.3042213428 0.0315879226 1.3233920979 0.0385034606
59079.2430704389 -0.3628485283 0.0318681431 1.3968166762 0.0410002337
59079.2430820266 -0.3398600009 0.0316955225 1.3675524767 0.039923819
59079.2430936143 -0.3534929688 0.0319062112 1.3848323096 0.0406970178
59079.2431052019 -0.3689994971 0.0318746626 1.404752452 0.0412416049
59079.2431167896 -0.3270645609 0.0317169836 1.3515304175 0.0394827927
59079.2431283773 -0.3520352458 0.0316811514 1.382974264 0.040355731
