#MJD mag magerr flux fluxerr
59079.241964734 2.650564805 0.0156731077 0.0870510629 0.0012566645
59079.2419763153 2.6444545913 0.0157434897 0.0875423425 0.0012694317
59079.2419878966 2.6578047713 0.015716111 0.0864725152 0.0012517377
59079.2419994779 2.6579629948 0.0157100121 0.0864599146 0.0012510696
59079.2420110591 2.6547626576 0.0156778234 0.0867151415 0.0012521918
59079.2420226404 2.6535593881 0.0156252008 0.086811297 0.0012493727
59079.2420342217 2.6514396275 0.0156487919 0.0869809505 0.0012537043
59079.242045803 2.6554739424 0.015657979 0.0866583515 0.0012497878
59079.2420573843 2.6788713918 0.0157239033 0.0848108554 0.001228293
59079.2420689656 2.6497623481 0.0156195891 0.0871154252 0.0012532994
59079.2420805469 2.6432025778 0.0156663889 0.0876433499 0.0012646724
59079.2420921281 2.637674948 0.0155304637 0.0880906918 0.0012600988
59079.2421037094 2.636563335 0.0154872328 0.0881809282 0.0012578784
59079.2421152907 2.6636895821 0.0157905993 0.0860050925 0.0012508722
59079.242126872 2.6536437888 0.0156773069 0.0868045489 0.0012534416
59079.2421384533 2.6544760417 0.0156616962 0.0867380358 0.001251234
59079.2421500346 2.6531906998 0.0155740205 0.0868407809 0.0012457033
59079.2421616158 2.6537580926 0.0156781181 0.0867954108 0.0012533745
59079.2421731971 2.664617232 0.0157865314 0.0859316414 0.001249482
59079.2421847784 2.6452504038 0.01554828 0.0874782001 0.0012527729
59079.2421963597 2.6715231527 0.0158022647 0.0853868002 0.0012427971
59079.242207941 2.6478460509 0.0156160446 0.0872693175 0.0012552285
59079.2422195223 2.6665515546 0.0157332988 0.0857786838 0.0012430521
59079.2422311036 2.6429255163 0.0156753432 0.0876657179 0.0012657182
59079.2422426848 2.6471630368 0.0156207728 0.0873242341 0.0012563987
59079.2422542661 2.6634993215 0.0157917256 0.086020165 0.0012511807
59079.2422658474 2.6647653868 0.0158571728 0.0859199163 0.0012549019
59079.2422774287 2.6582752273 0.0158027993 0.0864350543 0.0012580969
59079.24228901 2.6395545375 0.0156082053 0.0879383242 0.0012642161
59079.2423005913 2.6529058546 0.015651068 0.0868635667 0.0012521945
59079.2423121726 2.6337549132 0.01552881 0.0884093168 0.001264522
59079.2423237538 2.6673615157 0.0157896625 0.0857147166 0.001246575
59079.2423353351 2.6617098012 0.0158615447 0.0861620612 0.0012587855
59079.2423469164 2.6465012068 0.0156034423 0.0873774804 0.00125577
59079.2423584977 2.6440218861 0.0155742138 0.0875772382 0.0012562832
59079.242370079 2.6744981015 0.015892825 0.0851531581 0.0012464993
59079.2423816603 2.6580447424 0.0157813938 0.086453405 0.0012566595
59079.2423932415 2.671085477 0.0158621262 0.0854212277 0.001248008
59079.2424048228 2.658298093 0.0158006212 0.086433234 0.001257897
59079.2424164041 2.6503896233 0.0155902 0.0870651095 0.0012502187
59079.2424279854 2.6626344111 0.0155596486 0.086088717 0.0012337756
59079.2424395667 2.6639358421 0.015721419 0.0859855875 0.0012451096
59079.242451148 2.6681230533 0.0158541322 0.0856546172 0.0012507872
59079.2424627292 2.6564186997 0.0157148455 0.0865829782 0.0012532358
59079.2424743105 2.6643282181 0.0157957977 0.0859545187 0.0012505482
59079.2424858918 2.6639355455 0.0158325483 0.085985611 0.0012539112
59079.2424974731 2.6635079444 0.0157854655 0.0860194819 0.0012506747
59079.2425203588 2.6647984441 0.0158806457 0.0859173003 0.0012567212
59079.2425319401 2.6602660315 0.0157724361 0.0862767123 0.0012533793
59079.2425435214 2.6780474226 0.0159339659 0.0848752431 0.0012456473
59079.2425551027 2.6663716596 0.0158064616 0.0857928976 0.0012490395
59079.2425666839 2.6588313671 0.0157596825 0.0863907915 0.0012540218
59079.2425782652 2.6674794468 0.0160222399 0.0857054069 0.0012647993
59079.2425898465 2.6504157475 0.0156620969 0.0870630147 0.0012559541
59079.2426014278 2.664514405 0.0158503203 0.0859397801 0.0012546496
59079.2426130091 2.6644071141 0.0157414903 0.0859482729 0.0012461582
59079.2426245904 2.6731736438 0.015843782 0.0852570973 0.0012441695
59079.2426361716 2.6753968771 0.0158996439 0.0850826972 0.0012460022
59079.2426477529 2.6617758092 0.015718931 0.086156823 0.0012473917
59079.2426593342 2.6803756632 0.016042491 0.0846934325 0.0012514448
59079.2426709155 2.6652797073 0.015792265 0.0858792251 0.0012491733
59079.2426824968 2.6690750554 0.0158298292 0.0855795459 0.0012477753
59079.2426940781 2.6680873254 0.0158312814 0.0856574359 0.0012490255
59079.2427056594 2.6670036534 0.0159399841 0.0857429731 0.0012588575
59079.2427172406 2.6601962989 0.0157726668 0.0862822537 0.0012534782
59079.2427288219 2.6576368834 0.0157530956 0.0864858875 0.0012548775
59079.2427404032 2.6725856732 0.016013673 0.08530328 0.0012581918
59079.2427519845 2.6779071336 0.015988891 0.0848862106 0.0012501026
59079.2427635658 2.6602343439 0.0157303396 0.0862792304 0.0012500705
59079.2427751471 2.6491580068 0.0157755345 0.0871639288 0.0012665171
59079.2427867283 2.657044931 0.0157727013 0.0865330532 0.0012571244
59079.2427983096 2.6559085987 0.0157904048 0.0866236662 0.0012598533
59079.2428098909 2.6852627926 0.0160786014 0.0843130661 0.0012486287
59079.2428214722 2.6724588015 0.0158860068 0.0853132486 0.0012483069
59079.2428330535 2.6455486059 0.0156351058 0.0874541771 0.0012594228
59079.2428446348 2.6696137794 0.0160232755 0.0855370933 0.001262397
59079.242856216 2.6659995667 0.0157505246 0.0858223048 0.0012450459
59079.2428677973 2.6769651573 0.0160403582 0.0849598891 0.0012552151
59079.2428793786 2.6596389321 0.0158001171 0.0863265584 0.0012563044
59079.2428909599 2.652828413 0.0157841734 0.0868697626 0.001262934
59079.2429025412 2.6648407594 0.0158451967 0.0859139519 0.0012538671
59079.2429141225 2.670522002 0.0158732351 0.0854655711 0.0012495303
59079.2429257038 2.6586329181 0.0157315018 0.0864065833 0.0012520082
59079.242937285 2.673157631 0.015842421 0.0852583547 0.001244081
59079.2429488663 2.6751491715 0.0158908319 0.0851021107 0.0012455958
59079.2429604476 2.6505076497 0.0156209169 0.0870556455 0.0012525458
59079.2429720289 2.6727092153 0.0158956697 0.0852935742 0.0012487782
59079.2429836102 2.666837621 0.015950091 0.0857560861 0.0012598484
59079.2429951915 2.6681482677 0.0158597115 0.0856526281 0.0012511983
59079.2430067728 2.6608100854 0.0157466396 0.0862334906 0.0012507025
59079.243018354 2.6784378356 0.0160321493 0.0848447288 0.0012528722
59079.2430299353 2.6721710557 0.0158557201 0.0853358616 0.0012462573
59079.2430415166 2.6638069696 0.0158297121 0.0859957943 0.001253835
59079.2430530979 2.6644090324 0.0158532943 0.0859481211 0.0012550068
59079.2430646792 2.672846395 0.0158296772 0.0852827983 0.0012434367
59079.2430762605 2.6401002425 0.0155316111 0.0878941363 0.0012573801
59079.2430878417 2.6864596843 0.0160342579 0.0842201724 0.0012438132
59079.243099423 2.6619026092 0.0158491643 0.0861467616 0.0012575796
59079.2431110043 2.66362735 0.0158165152 0.0860100222 0.001252997
59079.2431225856 2.6546088814 0.0157396176 0.0867274241 0.0012573054
59079.2431341669 2.6638134871 0.0158674964 0.0859952781 0.0012568203
59079.2431457482 2.6763313161 0.0159328596 0.0850095023 0.0012475311
59079.2431573295 2.6673478275 0.0158551448 0.0857157973 0.0012517605
59079.2431689107 2.6479472511 0.0156837674 0.0872611836 0.0012605546
59079.243180492 2.6598045265 0.0157443501 0.086313393 0.0012516794
59079.2431920733 2.6737002706 0.0158975194 0.0852157541 0.001247784
59079.2432036546 2.6604004845 0.0157478284 0.0862660288 0.0012512689
59079.2432152359 2.6669184628 0.0157736796 0.0857497011 0.0012458214
59079.2432268172 2.6777532124 0.0160123677 0.0848982455 0.0012521156
59079.2432383984 2.6677758724 0.0157288796 0.085682011 0.0012413024
59079.2432499797 2.6665560091 0.0157954333 0.0857783319 0.0012479561
59079.243261561 2.6682330942 0.015778857 0.0856459365 0.0012447223
59079.2432731423 2.6681920972 0.0158861586 0.0856491705 0.0012532341
59079.2432847236 2.680803088 0.0158634489 0.0846600976 0.001236991
59079.2432963049 2.681900968 0.0158629172 0.0845745339 0.0012356994
59079.2433078862 2.671357405 0.0158579247 0.0853998363 0.001247365
59079.2433194674 2.6437554347 0.0156492546 0.0875987333 0.0012626461
59079.2433310487 2.6691685623 0.015901189 0.0855721759 0.0012532922
59079.24334263 2.6631038859 0.0158212581 0.0860515001 0.0012539771
59079.2433542113 2.674088249 0.0159713727 0.0851853085 0.0012531328
59079.2433657926 2.6548304716 0.0158032764 0.0867097255 0.001262133
59079.2433773739 2.6735050192 0.015976013 0.0852310801 0.0012541704
59079.2433889551 2.6644200923 0.0158056829 0.0859472456 0.0012512249
59079.2434005364 2.6557445186 0.0158242686 0.086636758 0.001262746
59079.2434121177 2.6748735076 0.015945934 0.0851237205 0.0012502323
59079.243423699 2.6695956654 0.0158243583 0.0855385204 0.0012467461
59079.2434352803 2.6658824954 0.0158236003 0.0858315592 0.0012509572
59079.2434468616 2.6674211781 0.0158026773 0.0857100066 0.0012475339
59079.2434584428 2.6645631006 0.0158553397 0.0859359257 0.0012549906
59079.2434700241 2.6764724641 0.0158410394 0.0849984516 0.0012401804
59079.2434816054 2.6717211429 0.015808374 0.0853712308 0.0012430509
59079.2434931867 2.6517818967 0.0156793714 0.0869535348 0.0012557583
59079.243504768 2.6803441782 0.0159438332 0.0846958886 0.0012437848
59079.2435163493 2.6678115465 0.0158654407 0.0856791958 0.0012520385
59079.2435279306 2.6491213755 0.0157596838 0.0871668696 0.0012652872
59079.2435395118 2.6512285808 0.0157027038 0.0869978596 0.001258268
59079.2435510931 2.6699039247 0.0159417262 0.085514238 0.0012556365
59079.2435626744 2.6693439317 0.0160145626 0.0855583553 0.0012620242
59079.2435742557 2.6601931175 0.0157205454 0.0862825065 0.0012493397
59079.243585837 2.6737895783 0.0159856039 0.085208745 0.0012545945
59079.2435974183 2.6703365735 0.0158973393 0.0854801687 0.0012516416
59079.2436089995 2.6530280609 0.0156278492 0.0868537903 0.0012501961
59079.2436205808 2.6414282461 0.0156755386 0.0877866955 0.0012674806
59079.2436321621 2.6657349104 0.0158526656 0.0858432271 0.0012534254
59079.2436437434 2.6619422877 0.015853551 0.0861436134 0.0012578817
59079.2436553247 2.6504982004 0.0156610424 0.0870564032 0.0012557742
59079.243666906 2.6567459192 0.0157515935 0.0865568877 0.0012557879
59079.2436901042 2.6553644134 0.0157273739 0.086667094 0.0012554534
59079.2437016855 2.6564481308 0.0155976657 0.0865806312 0.0012438572
59079.2437132667 2.6662695789 0.0158168592 0.0858009642 0.0012499786
59079.243724848 2.6621265737 0.0157853721 0.0861289932 0.0012522596
59079.2437364293 2.6381272931 0.0155269216 0.0880539987 0.0012592867
59079.2437480106 2.6626999439 0.015805493 0.086083521 0.0012531938
59079.2437595919 2.6618187516 0.0158179753 0.0861534155 0.0012552018
59079.2437711732 2.6790959062 0.0158804819 0.0847933195 0.0012402678
59079.2437827544 2.6559015526 0.0156759761 0.0866242284 0.0012507316
59079.2437943357 2.6603453428 0.0158482419 0.0862704102 0.0012593114
59079.243805917 2.6672493618 0.0157872221 0.0857235712 0.0012465111
59079.2438174983 2.6469510096 0.0156226591 0.0873412888 0.0012567958
59079.2438290796 2.6546331559 0.0158080095 0.0867254851 0.0012627404
59079.2438406609 2.6562648844 0.0157525567 0.0865952452 0.0012564212
59079.2438522422 2.6507942913 0.0156082971 0.0870326653 0.0012512036
59079.2438638234 2.6566967252 0.0157311885 0.0865608096 0.0012542179
59079.2438754047 2.6656428289 0.0156351905 0.0858505078 0.0012363351
59079.243886986 2.6567255838 0.0157455186 0.0865585089 0.0012553271
59079.2438985673 2.6582394221 0.0157784337 0.0864379048 0.0012561985
59079.2439101486 2.6632110702 0.0157641944 0.0860430055 0.001249331
59079.2439217299 2.656545865 0.0157862062 0.0865728379 0.0012587793
59079.2439333111 2.6349779137 0.0154377881 0.0883097864 0.0012556947
59079.2439448924 2.6352352915 0.0154846178 0.0882888548 0.0012592053
59079.2439564737 2.6753713031 0.0158416894 0.0850847013 0.0012414897
59079.243968055 2.6472339329 0.0157461705 0.0873185322 0.0012664019
59079.2439796363 2.6502583545 0.0156940444 0.0870756366 0.0012586985
59079.2439912176 2.6472662897 0.0156225758 0.08731593 0.0012564242
59079.2440027988 2.6419881767 0.015581072 0.0877414343 0.0012591928
59079.2440143801 2.6416149272 0.0156315991 0.0877716028 0.0012637105
59079.2440259614 2.6633529198 0.0158538413 0.0860317648 0.0012562715
59079.2440375427 2.6424736654 0.0156636319 0.0877022093 0.001265299
59079.244049124 2.6598232727 0.0157452309 0.0863119028 0.0012517278
59079.2440607053 2.6485819308 0.0156507617 0.087210189 0.0012571667
59079.2440722866 2.6727056075 0.0158719619 0.0852938576 0.0012469198
59079.2440838678 2.6576500243 0.0157984803 0.0864848408 0.0012584775
59079.2440954491 2.6459245352 0.0156642943 0.0874239019 0.0012613371
59079.2441070304 2.6652799792 0.0158827699 0.0858792036 0.001256332
59079.2441186117 2.6329540609 0.0155855414 0.0884745527 0.0012700781
59079.244130193 2.6561839944 0.0158325216 0.086601697 0.0012628933
59079.2441417743 2.6771964297 0.0160088243 0.0849417938 0.0012524807
59079.2441533555 2.6718675928 0.0159215836 0.0853597163 0.001251784
59079.2441649368 2.6483413443 0.0157134305 0.0872295159 0.0012624804
59079.2441765181 2.6515686598 0.0156747218 0.086970614 0.0012556325
59079.2441880994 2.6441941319 0.0156925817 0.0875633457 0.0012656304
59079.2441996807 2.668275882 0.0159384273 0.0856425613 0.0012572605
59079.244211262 2.6496844018 0.0157424508 0.0871216796 0.0012632484
59079.2442228433 2.6525917365 0.015715233 0.0868887012 0.001257692
59079.2442344245 2.6562567498 0.0157865883 0.086595894 0.001259145
59079.2442460058 2.6550276145 0.0158356392 0.0866939826 0.001264488
59079.2442575871 2.6529682723 0.0157640067 0.0868585732 0.0012611579
59079.2442691684 2.6466934158 0.0157682874 0.0873620132 0.0012688121
59079.2442807497 2.619767955 0.0154710567 0.0895556145 0.0012761536
59079.244292331 2.6499570367 0.0157270512 0.0870998055 0.0012616958
59079.2443039123 2.6427003331 0.015605125 0.0876839018 0.0012603097
59079.2443154935 2.6406235065 0.0155796862 0.0878517865 0.0012606643
59079.2443270748 2.6394490504 0.0155708835 0.0879468684 0.0012613157
59079.2443386561 2.6443459012 0.0156401144 0.0875511066 0.0012612226
59079.2443502374 2.6573613094 0.0157296465 0.0865078416 0.0012533276
59079.2443618187 2.6361671123 0.0155432914 0.0882131144 0.0012628923
59079.2443734 2.6599422654 0.0156182677 0.0863024438 0.0012414983
59079.2443849812 2.6634357043 0.015829434 0.0860252054 0.0012542418
59079.2443965625 2.6600685836 0.0157654588 0.0862924037 0.0012530527
59079.2444081438 2.6158305851 0.0153521991 0.0898809732 0.0012709502
59079.2444197251 2.652811098 0.0157651318 0.086871148 0.0012614305
59079.2444313064 2.647026105 0.015578513 0.087335248 0.0012531577
59079.2444428877 2.6633481714 0.0158272477 0.0860321411 0.0012541697
59079.2444544689 2.6500041705 0.015748043 0.0870960244 0.001263325
59079.2444660502 2.6613814555 0.0157114277 0.086188122 0.0012472492
59079.2444776315 2.6499225721 0.0157470588 0.0871025704 0.001263341
59079.2444892128 2.6581400875 0.0157734522 0.0864458134 0.0012559168
59079.2445007941 2.6465254074 0.0156925373 0.0873755328 0.0012629122
59079.2445123754 2.6455247414 0.0156513118 0.0874560994 0.0012607559
59079.2445239567 2.6355204866 0.0154827422 0.0882656666 0.0012587221
59079.2445355379 2.6640744038 0.0156417752 0.0859746148 0.0012386438
59079.2445471192 2.6430786116 0.0155750177 0.0876533574 0.00125744
59079.2445587005 2.6524637 0.0156633244 0.0868989482 0.0012536856
59079.2445702818 2.6265539923 0.0154087801 0.0889976221 0.0012630973
59079.2445818631 2.6379749785 0.0156000565 0.0880663524 0.0012653957
59079.2445934444 2.6392772073 0.0155052208 0.0879607892 0.0012561955
59079.2446050256 2.6420248087 0.0155376432 0.087738474 0.0012556407
59079.2446166069 2.6638827072 0.0156454904 0.0859897957 0.0012391568
59079.2446281882 2.6457873633 0.0156119823 0.0874349477 0.0012572836
59079.2446397695 2.6582737391 0.0157361679 0.0864351728 0.0012527939
59079.2446513508 2.6525083788 0.0155502254 0.0868953723 0.001244582
59079.2446629321 2.6375088902 0.0155524241 0.0881041659 0.0012620736
59079.2446745134 2.6512939256 0.0157357057 0.0869926238 0.0012608366
59079.2446860946 2.6583925847 0.0158667267 0.086425712 0.0012630498
59079.2446976759 2.6572315512 0.0157198217 0.0865181809 0.0012526945
59079.2447092572 2.645446314 0.0156580911 0.0874624169 0.0012613931
59079.2447208385 2.6472211111 0.0156369229 0.0873195634 0.0012576304
59079.2447324198 2.6407498297 0.0155648938 0.0878415657 0.0012593208
59079.2447440011 2.6386816235 0.0156545613 0.0880090535 0.0012689906
59079.2447555823 2.6536925838 0.0157000007 0.0868006478 0.0012551996
59079.2447671636 2.6591371401 0.0157712404 0.086366465 0.0012545881
59079.2447787449 2.6180984166 0.0154523828 0.0896934302 0.0012765748
59079.2447903262 2.6215860752 0.0154389152 0.0894057745 0.0012713716
59079.2448019075 2.6305499881 0.0154624952 0.088670673 0.0012628441
59079.2448134888 2.6564464104 0.0157518309 0.0865807684 0.0012561533
59079.2448250701 2.6504894286 0.0157065933 0.0870571065 0.0012594368
59079.2448366513 2.6324720883 0.0154986284 0.0885138364 0.0012635563
59079.2448599421 2.6505727087 0.0156600919 0.0870504292 0.0012556118
59079.2448715234 2.6294853024 0.015491132 0.0887576672 0.0012664242
59079.2448831047 2.624623157 0.0154272554 0.0891560332 0.0012668628
59079.244894686 2.6551454691 0.0156817008 0.0866845726 0.00125206
59079.2449062673 2.6400012134 0.0155137285 0.0879021534 0.0012560469
59079.2449178486 2.6442682861 0.0156312179 0.0875573655 0.0012605952
59079.2449294298 2.6499108281 0.0157009765 0.0871035125 0.0012596576
59079.2449410111 2.6429772086 0.0156847372 0.0876615442 0.0012664164
59079.2449525924 2.6338705721 0.0154001205 0.0883998995 0.0012539091
59079.2449641737 2.6366874749 0.0154371912 0.0881708464 0.0012536706
59079.244975755 2.6330131433 0.0156829394 0.0884697383 0.0012779456
59079.2449873363 2.6249983407 0.0154481304 0.08912523 0.0012681387
59079.2449989176 2.6573031366 0.0157062023 0.0865124767 0.0012515266
59079.2450104988 2.6311412997 0.0154758263 0.0886223945 0.0012632447
59079.2450220801 2.6518607167 0.0157396801 0.0869472225 0.0012604969
59079.2450336614 2.6500305571 0.0155752541 0.0870939078 0.0012494333
59079.2450452427 2.6500167045 0.0155975938 0.087095019 0.0012512413
59079.245056824 2.64403578 0.0155989018 0.0875761175 0.0012582585
59079.2450684053 2.6387520014 0.0157311813 0.0880033489 0.0012751189
59079.2450799865 2.6439637245 0.0156030935 0.0875819298 0.0012586801
59079.2450915678 2.6373766607 0.0155823079 0.0881148966 0.0012646527
59079.2451031491 2.6328793679 0.0154443583 0.0884806395 0.0012586596
59079.2451147304 2.6524927758 0.0156475103 0.0868966211 0.0012523863
59079.2451263117 2.6511723482 0.0156419834 0.0870023655 0.0012534674
59079.245137893 2.6515808403 0.015641215 0.0869696383 0.0012529343
59079.2451494742 2.6456376034 0.0157200328 0.0874470088 0.0012661599
59079.2451610555 2.6312975987 0.0155021517 0.0886096376 0.0012652114
59079.2451726368 2.6442501849 0.0155617845 0.0875588252 0.0012550166
59079.2451842181 2.6429046587 0.0156336856 0.087667402 0.0012623787
59079.2451957994 2.620697907 0.0155527141 0.0894789413 0.0012817909
59079.2452073807 2.6492714689 0.0156384626 0.0871548204 0.0012553812
59079.245218962 2.6548156058 0.0157108607 0.0867109127 0.0012547693
59079.2452305432 2.6365958056 0.0155512463 0.0881782911 0.0012630398
59079.2452421245 2.6310735836 0.0155043238 0.088627922 0.0012656498
59079.2452537058 2.6418611728 0.015667053 0.0877516984 0.0012662895
59079.2452652871 2.6494604865 0.0156578573 0.0871396488 0.0012567193
59079.2452768684 2.6462637792 0.0155566545 0.0873965901 0.0012522783
59079.2452884497 2.6496814549 0.0154590426 0.087121916 0.0012405097
59079.2453000309 2.6526526457 0.0156343015 0.0868838269 0.0012511448
59079.2453116122 2.640694824 0.0155227723 0.0878460161 0.0012559765
59079.2453231935 2.6474686171 0.01560475 0.0872996602 0.0012547567
59079.2453347748 2.6429509723 0.0156206406 0.0876636625 0.0012612716
59079.2453463561 2.6413618945 0.0155835719 0.0877920605 0.0012601215
59079.2453579374 2.6350396762 0.0154541493 0.0883047631 0.001256954
59079.2453695187 2.6319103155 0.015505021 0.0885596464 0.0012647317
59079.2453810999 2.6464796695 0.0155149115 0.0873792137 0.0012486698
59079.2453926812 2.6567049044 0.0156666503 0.0865601576 0.001249063
59079.2454042625 2.6342630135 0.0154681912 0.0883679529 0.0012589964
59079.2454158438 2.6418577074 0.0155801723 0.0877519785 0.0012592714
59079.2454274251 2.6521013651 0.0156647469 0.0869279532 0.0012542179
59079.2454390064 2.6397555209 0.0154739735 0.0879220472 0.0012531118
59079.2454505876 2.6304975586 0.0154666019 0.088674955 0.0012632405
59079.2454621689 2.6257376518 0.0154076056 0.0890645626 0.001263951
59079.2454737502 2.6417691729 0.0155053561 0.0877591344 0.0012533265
59079.2454853315 2.6439005267 0.015552573 0.0875870278 0.0012546778
59079.2454969128 2.6563445061 0.0156098951 0.086588895 0.0012449512
59079.2455084941 2.6326906318 0.0155526593 0.0884960216 0.0012677061
59079.2455200754 2.6321124507 0.0154572227 0.0885431605 0.0012605981
59079.2455316566 2.6355895317 0.015435333 0.0882600537 0.001254788
59079.2455432379 2.6289933424 0.0155180248 0.0887978934 0.0012691977
59079.2455548192 2.6190268328 0.0154446708 0.0896167659 0.0012748471
59079.2455664005 2.6367666686 0.0154109343 0.0881644155 0.001251447
59079.2455779818 2.6615359527 0.0156366008 0.0861758586 0.0012411324
59079.2455895631 2.6347103534 0.0155284608 0.0883315515 0.0012633813
59079.2456011443 2.6373286075 0.0156221337 0.0881187965 0.0012679411
59079.2456127256 2.6259638405 0.0154609091 0.0890460099 0.0012680596
59079.2456243069 2.6337517863 0.0154852761 0.0884095715 0.0012609806
59079.2456358882 2.651431706 0.0157568002 0.0869815851 0.0012623666
59079.2456474695 2.6387007354 0.0156037653 0.0880075044 0.0012648507
59079.2456590508 2.6378536998 0.015753797 0.0880761901 0.001278009
59079.2456706321 2.6364116881 0.0155232507 0.0881932455 0.0012609799
59079.2456822133 2.6309401225 0.015640113 0.088638817 0.0012768915
59079.2456937946 2.6432293696 0.0156273909 0.0876411872 0.0012614931
59079.2457053759 2.656653463 0.015744256 0.0865642588 0.0012553098
59079.2457169572 2.6496392292 0.015623719 0.0871253044 0.0012537729
59079.2457285385 2.6359714562 0.015505433 0.0882290123 0.0012600433
59079.2457401198 2.6280339561 0.0155247026 0.0888763924 0.0012708663
59079.245751701 2.6285097946 0.0154838998 0.0888374496 0.0012669708
59079.2457632823 2.6364132876 0.0155194023 0.0881931155 0.0012606654
59079.2457748636 2.6420065035 0.0154454481 0.0877399532 0.0012482112
59079.2457864449 2.6353265088 0.0155407843 0.0882814375 0.0012636666
59079.2457980262 2.6324660642 0.0154915454 0.0885143275 0.0012629858
59079.2458096075 2.6487155657 0.0156421323 0.0871994556 0.0012563189
59079.2458211888 2.6417334022 0.0155070351 0.0877620257 0.0012535036
59079.24583277 2.6529462949 0.0157215839 0.0868603314 0.0012577894
59079.2458443513 2.6419350507 0.015499581 0.0877457276 0.0012526683
59079.2458559326 2.6384190557 0.0155600222 0.0880303397 0.0012616322
59079.2458675139 2.6317549809 0.0155126181 0.0885723174 0.0012655324
59079.2458790952 2.6262469884 0.0154401319 0.0890227907 0.0012660253
59079.2458906765 2.6461558052 0.0156555253 0.0874052819 0.0012603625
59079.2459022577 2.6385257496 0.015647374 0.0880216895 0.0012685901
59079.245913839 2.6387155757 0.015554174 0.0880063014 0.0012608136
59079.2459254203 2.6541528937 0.0156674349 0.0867638555 0.0012520651
59079.2459370016 2.6631761616 0.0157393765 0.086045772 0.0012474043
59079.2459485829 2.6433819559 0.0155434181 0.0876288713 0.0012545383
59079.2459601642 2.6429401876 0.0155170199 0.0876645333 0.0012529173
59079.2459717455 2.6242609012 0.0154097606 0.089185785 0.0012658484
59079.2459833267 2.6471539333 0.0157133391 0.0873249663 0.0012638545
59079.245994908 2.6520358475 0.0154991931 0.0869331989 0.0012410375
59079.2460064893 2.6385070003 0.0154940223 0.0880232095 0.001256179
59079.2460296644 2.6404160268 0.0156144581 0.0878685762 0.0012637194
59079.2460412456 2.6296104487 0.0156002857 0.0887474372 0.0012752007
59079.2460528269 2.6414817386 0.0156914888 0.0877823705 0.0012687078
59079.2460644082 2.6441773835 0.0155271218 0.0875646965 0.0012523052
59079.2460759895 2.6574202205 0.0158761806 0.0865031479 0.0012649347
59079.2460875708 2.6354024526 0.0155758629 0.0882752628 0.0012664303
59079.2460991521 2.6478145672 0.0155722057 0.0872718482 0.001251741
59079.2461107333 2.6385981343 0.0156376284 0.0880158214 0.0012677155
59079.2461223146 2.6416116818 0.0155047441 0.0877718652 0.0012534589
59079.2461338959 2.6433067772 0.0156614878 0.0876349391 0.0012641554
59079.2461454772 2.6446766372 0.0157012444 0.0875244409 0.0012657665
59079.2461570585 2.6604273041 0.0157651494 0.0862638979 0.0012526142
59079.2461686398 2.6558810733 0.0156574131 0.0866258623 0.0012492741
59079.2461802211 2.6405645894 0.0156377961 0.0878565539 0.0012654351
59079.2461918023 2.6427208203 0.0156211796 0.0876822472 0.0012615825
59079.2462033836 2.6339001904 0.0154941633 0.088397488 0.0012615318
59079.2462149649 2.6386233535 0.0155517108 0.088013777 0.001260721
59079.2462265462 2.6415273545 0.0156359202 0.0877786825 0.0012641618
59079.2462381275 2.6424152344 0.0155586475 0.0877069293 0.0012568861
59079.2462497088 2.6430074445 0.0156340777 0.087659103 0.0012622909
59079.24626129 2.6447064073 0.0156589361 0.0875220411 0.0012623211
59079.2462728713 2.6450292757 0.0155664618 0.0874960183 0.0012544933
59079.2462844526 2.6397361825 0.0155201635 0.0879236132 0.0012568747
59079.2462960339 2.6571533956 0.0157664839 0.086524409 0.0012565034
59079.2463076152 2.649310115 0.0156171079 0.0871517183 0.0012536224
59079.2463191965 2.6349720542 0.0155070684 0.088310263 0.0012613367
59079.2463307778 2.6516436085 0.0156357072 0.0869646106 0.0012524207
59079.246342359 2.6429420296 0.015632561 0.0876643845 0.0012622445
59079.2463539403 2.6360428257 0.0155431394 0.0882232129 0.0012630245
59079.2463655216 2.6389957854 0.0155112679 0.0879835915 0.0012570112
59079.2463771029 2.6508675449 0.0156956877 0.0870267935 0.0012581241
59079.2463886842 2.6301824503 0.0154412371 0.0887006944 0.0012615349
59079.2464002655 2.6597883384 0.0156876922 0.08631468 0.0012471936
59079.2464118467 2.6626822416 0.0157675258 0.0860849246 0.0012502038
59079.246423428 2.6478427797 0.0156271927 0.0872695805 0.0012561284
59079.2464350093 2.6411443438 0.0155342138 0.0878096533 0.001256382
59079.2464465906 2.6453775672 0.015648485 0.0874679551 0.0012606991
59079.2464581719 2.6363518594 0.0156514343 0.0881981054 0.0012714625
59079.2464697532 2.656018616 0.0157345516 0.0866148891 0.0012552698
59079.2464813345 2.6537585632 0.0157075674 0.0867953732 0.0012557283
59079.2464929157 2.6347274206 0.0155421597 0.088330163 0.0012644759
59079.246504497 2.6531026665 0.0156013566 0.0868478224 0.001247991
59079.2465160783 2.6414799445 0.0155113668 0.0877825156 0.0012541464
59079.2465276596 2.6456760064 0.0155701767 0.0874439158 0.0012540455
59079.2465392409 2.6492355632 0.0156298141 0.0871577027 0.0012547285
59079.2465508222 2.64513282 0.015698904 0.0874876743 0.0012650461
59079.2465624034 2.6468799924 0.0156560776 0.0873470019 0.0012595666
